Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","162","Norway","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","SLC","15190","","Official data"
"PP","Producer Prices","162","Norway","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","SLC","15830","","Official data"
"PP","Producer Prices","162","Norway","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","SLC","15740","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","USD","1999.1","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","USD","2114.4","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","USD","1718.3","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","USD","1664.9","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","USD","1668.5","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","USD","1556.6","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","USD","1514.1","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","USD","1420.8","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","USD","1419.4","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","USD","1152","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","1136.6","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","1340.2","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","USD","1591.8","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","USD","1585.9","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","USD","1594.1","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","USD","1727.7","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","USD","2088.1","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","USD","2214.5","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","USD","2148.4","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","USD","2289.8","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","USD","2590.7","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","USD","2712.5","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","USD","2548.1","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","USD","2388.3","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","USD","1871.2","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","USD","1808.3","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","USD","1913.7","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1935.4","","Official data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","","85.77","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","","86.96","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","","80.68","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","","77.76","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","","69.95","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","","66.45","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","","70.88","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","","70.95","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","","73.26","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","67.11","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","67.64","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","74.59","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","70.75","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","67.97","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","73.33","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","81.01","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","82.66","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","89.41","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","91.59","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","96.1","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","","104.43","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","","99.07","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","","99.6","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","","99.87","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","100.53","Fc","Calculated data"
"PP","Producer Prices","162","Norway","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","","104.17","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","LCU","24819","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","LCU","24638","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","LCU","29197","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","LCU","32566","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","LCU","33140","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","LCU","39437","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","LCU","47414","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","LCU","41275","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","LCU","37804","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","LCU","41565","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","LCU","46023","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","LCU","47872","","Official data"
"PP","Producer Prices","165","Pakistan","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","LCU","47163","","Official data"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","SLC","24819","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","SLC","24638","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","SLC","29197","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","SLC","32566","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","SLC","33140","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","SLC","39437","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","SLC","47414","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","SLC","41275","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","SLC","37804","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","SLC","41565","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","SLC","46023","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","SLC","47872","","Official data"
"PP","Producer Prices","165","Pakistan","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","SLC","47163","","Official data"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","USD","1042.8","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","USD","982.3","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","USD","1038.8","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","USD","1065.4","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","USD","1047.3","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","USD","1093.1","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","USD","1153.3","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","USD","916.3","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","USD","763.7","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","USD","774.8","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","743.2","*","Unofficial figure"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","801.6","","Official data"
"PP","Producer Prices","165","Pakistan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","USD","816.6","","Official data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","","27.74","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","","27.54","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","","32.64","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","","36.4","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","","37.05","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","","44.08","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","","53","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","","46.14","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","","42.26","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","46.46","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","51.45","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","","53.51","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","52.72","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","53.6","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","54.24","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","55.86","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","60.81","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","61.23","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","70.54","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","83.19","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","","83.09","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","","92.5","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","","97.63","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","","97.75","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","104.62","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","","110.49","Fc","Calculated data"
"PP","Producer Prices","165","Pakistan","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","","116.94","Fc","Calculated data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","LCU","3531.8","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","LCU","4600","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","LCU","3290.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","LCU","4154.5","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","LCU","4304.5","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","LCU","3527.3","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","LCU","3795.5","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","LCU","4431.8","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","LCU","4681.8","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","LCU","4390.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","LCU","4740.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","LCU","7236.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","LCU","6440.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","LCU","6010","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","LCU","6259","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7001","January","LCU","6619","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7002","February","LCU","6702.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7003","March","LCU","6881","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7004","April","LCU","6291.7","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7005","May","LCU","5875","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7006","June","LCU","5916.7","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7007","July","LCU","6250","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7008","August","LCU","5964.3","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7009","September","LCU","6208.3","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7010","October","LCU","6142.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7011","November","LCU","5857.1","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7012","December","LCU","6400","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","LCU","6966.3","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7001","January","LCU","6916.7","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7002","February","LCU","7142.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7003","March","LCU","6940.5","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7004","April","LCU","6678.6","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7005","May","LCU","6571.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7006","June","LCU","6571.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7007","July","LCU","6392.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7008","August","LCU","7452.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7009","September","LCU","7464.3","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7010","October","LCU","7107.1","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7011","November","LCU","7250","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2012","2012","7012","December","LCU","7107.1","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","LCU","7498","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7001","January","LCU","8011.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7002","February","LCU","7892.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7003","March","LCU","7631","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7004","April","LCU","7571.4","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7005","May","LCU","7035.7","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7006","June","LCU","6916.7","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7007","July","LCU","7142.9","","Official data"
"PP","Producer Prices","299","Palestine","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2013","2013","7008","August","LCU","7738.1","","Official data"
